# 20250215
callsign,member_id,valid_from,valid_to
DF4EO,1797,,
PG2AA,1798,,
OE3REB,1800,,
OK1HH,1803,,
DK2SD,1807,,
DL1VDL,1809,,
DF1SD,1812,,
UA3QG,1813,,
DK5HZ,1815,,
RA6LER,1819,,
HB9CQL,1821,,
ER2DX,1830,,
SV2AHM,1831,,
DF7TH,1832,,
DJ5AA,1833,,
RK3AY,1836,,
DL4DQA,1837,,
DM4MP,1838,,
IK0ADY,1847,,
DH3LAT,1848,,
DL2LBF,1852,,
DF5QJ,1858,,
HB9DJS,1859,,
DL3HQN,1861,,
HB9YD,1862,,
G3FCK,1863,,
SM3AVW,1868,,
UX0FK,1874,,
RZ3DZ,1884,,
RW3DC,1885,,
UA3DRR,1886,,
TI4SU,1888,,
DF1PU,1891,,
DM5JBN,1893,,
DL7UGO,1896,,
UY5ZM,1900,,
UW6AT,1901,,
RZ6AK,1902,,
RN6AH,1903,,
RZ6AW,1904,,
OH2OM,1905,,
DK3WW,1906,,
DL7LX,1907,,
DL2VFR,1908,,
DL3BZZ,1910,,
DL2LQC,1912,,
DL1ARG,1914,,
DL2JES,1917,,
HB9DBO,1920,,
DM4TG,1921,,
PG7R,1923,,
DM2NL,1926,,
SV2UF,1929,,
PA1WK,1930,,
KN4GG,1933,,
WV6E,1934,,
DL8UKW,1935,,
DL4SCZ,1936,,
OK5KCX,1937,,
DL5KCX,1937,,
HB9DIF,1940,,
9A3SM,1947,,
UZ8RR,1948,,
RA6LW,1949,,
DF7WY,1951,,
UA9YNW,1954,,
DF3GL,1955,,
DM5AA,1957,,
S53EO,1961,,
UA3DCZ,1964,,
DK9NL,1966,,
OK1RV,1969,,
DJ9LN,1970,,
S58MU,1972,,
OM3CKA,1973,,
DL9NDM,1976,,
G3HAL,1985,,
SP3FUK,1987,,
DL5DXS,1988,,
DL1DXL,1990,,
OE6FYG,1992,,
DK4RW,1993,,
SWL-DL,1996,,
DL8NCS,1999,,
DF0AGC,2000,,
DL4SZB,2001,,
IK1AOI,2003,,
PA3FDP,2004,,
UA3LMR,2009,,
DL2AXM,2011,,
UA6EDW,2015,,
HB9IRF,2016,,
DK2RL,2019,,
SWL-ON,2020,,
DL4EAM,2021,,
DL1BJA,2024,,
DL6FCT,2038,,
DL6UM,2039,,
LY2MM,2042,,
DL2VLA,2043,,
DL6BF,2045,,
DL2SUB,2047,,
3A2LF,2048,,
DL2FCA,2051,,
DL5GBJ,2054,,
DJ4GJ,2062,,
OE7HPJ,2063,,
3A2LV,2064,,
3A2LW,2065,,
DL5MBI,2066,,
DL1XW,2067,,
DL7EQ,2068,,
DL4OBJ,2069,,
DM7DX,2070,,
DJ3HW,2071,,
OK1FO,2073,,
DL7UKT,2076,,
R7GR,2077,,
OK1IAS,2078,,
PS7KM,2080,,
OK1AU,2083,,
EU1AR,2089,,
UT1ZZ,2090,,
DL2JRM,2091,,
RA0CL,2092,,
DL2JY,2093,,
DL7ATR,2100,,
DL7AUB,2103,,
DL8FCO,2107,,
DK2NB,2109,,
DL4RDG,2110,,
OK1DSA,2111,,
DM7CW,2112,,
DJ1RA,2114,,
DL1JGA,2123,,
HB9DEO,2126,,
OM3CND,2128,,
I2FGT,2131,,
DK3BI,2134,,
DJ2WL,2136,,
UN7FW,2138,,
IK2HSW,2144,,
DF1IAH,2146,,
DL6AG,2149,,
ON4KAR,2150,,
DL6KCN,2152,,
SWL-DL,2155,,
DJ2DW,2156,,
DF7IS,2167,,
DL6CK,2169,,
DF7NB,2171,,
I7PXV,2173,,
DF1XM,2174,,
DL9BBX,2178,,
OK1MD,2179,,
DL8IJ,2180,,
SM6CZU,2181,,
DJ1DH,2188,,
ON4IX,2189,,
DL4MFL,2192,,
DK5EI,2193,,
DL9DBZ,2194,,
DL6WT,2200,,
OK1AXB,2202,,
G0SDT,2203,,
SP3NUT,2209,,
IK4PKZ,2210,,
DL8UVG,2211,,
SP5UAF,2212,,
SP2FAP,2213,,
SP8LZC,2214,,
SP5CJQ,2216,,
DJ6MI,2217,,
SP5MBA,2222,,
DL2GEH,2223,,
OE5EIN,2227,,
UX5UE,2229,,
DK4MX,2232,,
OK1AYC,2233,,
SWL-G,2234,,
DH1FBL,2235,,
DL1AX,2236,,
OK1FED,2237,,
SP3CRS,2240,,
DF3OL,2242,,
SP3CQP,2243,,
DJ2AV,2244,,
DL6YRM,2246,,
F5TFS,2247,,
DL5OBT,2252,,
DL3FT,2255,,
DM3CW,2257,,
DH9YAX,2258,,
DK1WI,2261,,
SP9TNM,2263,,
US7MM,2264,,
DL4MFP,2265,,
DL7UGN,2266,,
F5LJJ,2268,,
PA2DW,2270,,
DL5ABI,2271,,
